id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MROH6	15	0.032605	0.16192	0.812753	3616	6	0.72865	0.066356	0.28548	1.0	5204	8	0.72865
FITM2	15	0.032605	0.16192	0.812753	3617	7	0.18387	0.37043	0.75786	1.0	14034	6	0.18387
LAMB1	17	0.032628	0.17281	0.812753	3618	10	-1.952	0.91907	0.99051	1.0	20092	3	-1.952
MSGN1	18	0.032637	0.17812	0.812753	3619	8	-0.24667	0.90362	0.9902	1.0	19998	3	-0.24667
hsa-mir-4527	12	0.032661	0.14924	0.812753	3620	5	-0.07198	0.25653	0.60692	1.0	11671	6	-0.07198
TMX3	12	0.032661	0.14924	0.812753	3621	4	0.51842	0.04167	0.18839	1.0	3815	7	0.51842
DCUN1D3	17	0.032666	0.17281	0.812753	3622	10	-5.1294	0.64079	0.92613	1.0	17805	4	-5.1294
RBL2	9	0.032678	0.12752	0.812753	3623	7	-5.3557	0.89683	0.96588	1.0	19941	1	-5.3557
GGA2	16	0.032685	0.16831	0.812753	3624	11	-1.7199	0.8515	0.97851	1.0	19658	4	-1.7199
ATG2B	16	0.032698	0.16831	0.812753	3625	4	0.81189	0.0061383	0.043262	0.945123	932	11	0.81189
PDZD7	17	0.032726	0.173	0.812753	3626	10	-1.0413	0.74693	0.95697	1.0	18844	3	-1.0413
SLC12A6	15	0.032735	0.16199	0.812753	3627	10	-0.94058	0.0078992	0.053808	0.983893	1118	3	-0.94058
C2orf27A	5	0.032745	0.10111	0.812753	3628	3	-6.2595	0.92111	0.94271	1.0	20104	0	-6.2595
HES5	15	0.032765	0.16199	0.812753	3629	6	0.16199	0.069731	0.29411	1.0	5373	6	0.16199
ARC	15	0.032769	0.16199	0.812753	3630	6	0.13748	0.11919	0.41095	1.0	7569	5	0.13748
PSIP1	6	0.032775	0.10864	0.812753	3631	3	-2.6908	0.4235	0.68634	1.0	14982	3	-2.6908
CCR2	16	0.032787	0.16837	0.812753	3632	10	-5.0802	0.09704	0.36816	1.0	6634	3	-5.0802
CYP11A1	16	0.032796	0.16837	0.812753	3633	5	0.45058	0.053724	0.25248	1.0	4525	8	0.45058
CCDC11	14	0.03282	0.16082	0.812753	3634	5	0.23545	0.15954	0.48399	1.0	8965	6	0.23545
IRF2BPL	18	0.03284	0.17826	0.812753	3635	5	0.3577	0.09419	0.37966	1.0	6506	9	0.3577
PPAPDC3	18	0.03284	0.17826	0.812753	3636	7	0.67899	0.091385	0.37202	1.0	6378	9	0.67899
UCHL3	18	0.03284	0.17826	0.812753	3637	7	-0.022928	0.12272	0.44777	1.0	7700	6	-0.022928
TGM7	18	0.032858	0.17835	0.812753	3638	7	0.1535	0.19607	0.57313	1.0	10078	7	0.1535
hsa-mir-6780a	3	0.032875	0.079542	0.812753	3639	3	-5.0548	0.96713	0.99449	1.0	20383	0	-5.0548
hsa-mir-620	3	0.032875	0.079542	0.812753	3640	3	-5.433	0.96713	0.99449	1.0	20384	0	-5.433
DBT	17	0.032919	0.17305	0.812753	3641	7	0.060569	0.086541	0.35838	1.0	6158	6	0.060569
RSPO1	17	0.032919	0.17305	0.812753	3642	9	-0.69927	0.01767	0.10637	1.0	2046	7	-0.69927
NOL6	16	0.032933	0.16844	0.812753	3643	6	0.27899	0.1272	0.44469	1.0	7864	8	0.27899
KLK8	18	0.032942	0.17836	0.812753	3644	8	0.046826	0.54862	0.89021	1.0	16745	7	0.046826
SAR1B	17	0.03295	0.17344	0.812753	3645	8	0.015122	0.24148	0.62719	1.0	11303	6	0.015122
MAGEB6	14	0.032979	0.16112	0.812753	3646	8	-5.0167	0.11102	0.39264	1.0	7216	4	-5.0167
SRRM1	15	0.032985	0.16215	0.812753	3647	8	-5.2451	0.21862	0.5828	1.0	10690	6	-5.2451
PNMAL1	12	0.033016	0.15134	0.812753	3648	5	0.081305	0.73035	0.93314	1.0	18695	4	0.081305
CCDC110	15	0.033023	0.16246	0.812753	3649	9	-1.3525	0.21529	0.57924	1.0	10606	5	-1.3525
CBFB	12	0.033051	0.15134	0.812753	3650	7	-5.2182	0.84401	0.96519	1.0	19597	2	-5.2182
SLC22A2	16	0.033063	0.16848	0.812753	3651	7	-0.24726	0.098284	0.37147	1.0	6692	5	-0.24726
M6PR	18	0.03307	0.17838	0.812753	3652	10	-1.0731	0.37123	0.77518	1.0	14052	4	-1.0731
DDX28	16	0.033095	0.16849	0.812753	3653	8	-2.4156	0.30255	0.69494	1.0	12703	5	-2.4156
MRGPRG	14	0.033097	0.16279	0.812753	3654	3	0.95856	0.0043236	0.030894	0.901814	718	10	0.95856
KRT16	11	0.033099	0.13824	0.812753	3655	5	0.66688	0.044866	0.19237	1.0	3999	6	0.66688
AKAP11	17	0.033105	0.17385	0.812753	3656	7	-0.0039319	0.052408	0.24437	1.0	4454	6	-0.0039319
MOB3C	10	0.033116	0.13164	0.812753	3657	7	-3.1774	0.01548	0.077658	1.0	1862	3	-3.1774
UNCX	18	0.033147	0.17841	0.812753	3658	9	-0.33117	0.93533	0.99344	1.0	20197	4	-0.33117
GPR151	16	0.033198	0.16875	0.812753	3659	5	0.56797	0.069241	0.29938	1.0	5358	9	0.56797
WNT6	15	0.033202	0.16565	0.812753	3660	6	-0.15308	0.05105	0.23223	1.0	4378	5	-0.15308
HEMGN	13	0.033226	0.15871	0.812753	3661	8	-5.0674	0.18313	0.5145	1.0	9697	4	-5.0674
MC5R	18	0.033242	0.17841	0.812753	3662	9	-0.51666	0.12048	0.44339	1.0	7620	6	-0.51666
OR8G2	14	0.033244	0.16432	0.812753	3663	7	-2.6206	0.049218	0.22874	1.0	4261	5	-2.6206
RPSA	9	0.033265	0.12787	0.812753	3664	6	-4.907	0.45983	0.76573	1.0	15525	2	-4.907
CA1	16	0.033266	0.16875	0.812753	3665	8	-2.6804	0.056731	0.25979	1.0	4689	5	-2.6804
ZNF684	14	0.033278	0.16433	0.812753	3666	8	-2.3965	0.35505	0.73032	1.0	13770	4	-2.3965
MBNL2	15	0.033291	0.16594	0.812753	3667	8	-0.37978	0.36512	0.75461	1.0	13942	6	-0.37978
NEK6	17	0.033326	0.17412	0.812753	3668	10	-0.84676	0.99993	0.99998	1.0	20651	0	-0.84676
SPATA5	14	0.03339	0.16434	0.812753	3669	8	-4.9964	0.067933	0.27851	1.0	5293	5	-4.9964
F10	14	0.03339	0.16434	0.812753	3670	8	-5.0186	0.53102	0.86121	1.0	16531	5	-5.0186
hsa-mir-4536-2	9	0.033394	0.12794	0.812753	3671	5	-5.7049	0.0081554	0.042132	0.945123	1148	3	-5.7049
CEACAM8	15	0.033402	0.16609	0.812753	3672	8	-1.4255	0.26684	0.6408	1.0	11911	5	-1.4255
C8orf47	14	0.033454	0.16436	0.812753	3673	6	-0.19438	0.47557	0.83176	1.0	15762	6	-0.19438
hsa-mir-3972	11	0.033465	0.1386	0.812753	3674	8	-1.3369	0.29444	0.63974	1.0	12525	1	-1.3369
HNRNPU	10	0.033491	0.13431	0.812753	3675	6	-5.3091	0.32765	0.66489	1.0	13218	3	-5.3091
TMEM74B	16	0.033531	0.16875	0.812753	3676	6	0.15175	0.45006	0.82593	1.0	15367	6	0.15175
OR6B1	17	0.033562	0.1742	0.812753	3677	6	0.48238	0.060152	0.27409	1.0	4866	8	0.48238
DLX5	16	0.033572	0.16875	0.812753	3678	8	-0.29441	0.12801	0.44568	1.0	7887	6	-0.29441
CABS1	12	0.033582	0.15217	0.812753	3679	7	-3.2185	0.41666	0.76418	1.0	14855	2	-3.2185
PDLIM3	17	0.033591	0.1742	0.812753	3680	8	-0.31817	0.082336	0.34412	1.0	5981	6	-0.31817
GPHN	12	0.033595	0.15227	0.812753	3681	8	-3.0228	0.74968	0.9415	1.0	18869	3	-3.0228
IKZF4	18	0.03362	0.17903	0.812753	3682	10	-0.98843	0.051988	0.25016	1.0	4426	5	-0.98843
SLC35E2B	14	0.033661	0.16437	0.812753	3683	8	-3.2113	0.042785	0.2041	1.0	3878	5	-3.2113
AR	16	0.033681	0.16876	0.812753	3684	9	-4.9807	0.46299	0.83259	1.0	15574	4	-4.9807
MAP3K3	16	0.033681	0.16876	0.812753	3685	9	-4.9693	0.11128	0.40109	1.0	7229	7	-4.9693
COL13A1	13	0.033691	0.16004	0.812753	3686	7	-1.8792	0.1208	0.40109	1.0	7629	4	-1.8792
SETBP1	16	0.033698	0.16877	0.812753	3687	8	-0.58063	0.15231	0.48502	1.0	8725	6	-0.58063
LRRC41	15	0.033723	0.16961	0.812753	3688	8	-5.2267	0.024163	0.12916	1.0	2594	3	-5.2267
EIF4G1	15	0.033723	0.16961	0.812753	3689	8	-5.2267	0.49126	0.84155	1.0	15980	5	-5.2267
LY6G5B	16	0.033743	0.16884	0.812753	3690	10	-1.4298	0.9224	0.99105	1.0	20113	3	-1.4298
MYF5	17	0.033758	0.17421	0.812753	3691	11	-0.85026	0.48483	0.85084	1.0	15904	4	-0.85026
R3HDM1	13	0.03377	0.16006	0.812753	3692	7	-5.2893	0.16164	0.47485	1.0	9042	3	-5.2893
AIMP2	15	0.033785	0.1699	0.812753	3693	7	-0.33239	0.56231	0.88677	1.0	16931	5	-0.33239
CARD17	18	0.0338	0.17926	0.812753	3694	8	-0.16436	0.27759	0.67978	1.0	12157	5	-0.16436
FBXL6	16	0.033853	0.17027	0.812753	3695	9	-2.9731	0.60209	0.90721	1.0	17407	4	-2.9731
POLD3	12	0.033884	0.15233	0.812753	3696	7	-2.6946	0.39495	0.7506	1.0	14490	3	-2.6946
EEF2	11	0.033898	0.13911	0.812753	3697	7	-4.8075	0.42015	0.76045	1.0	14925	2	-4.8075
ARPC3	11	0.033898	0.13911	0.812753	3698	7	-5.1048	0.45924	0.79409	1.0	15514	4	-5.1048
ZNF32	17	0.033902	0.17421	0.812753	3699	9	-0.429	0.44918	0.82752	1.0	15352	4	-0.429
PABPC5	18	0.033905	0.17945	0.812753	3700	10	-1.8494	0.27268	0.67401	1.0	12052	4	-1.8494
ZPBP	16	0.033929	0.17069	0.812753	3701	4	0.5035	0.041054	0.20008	1.0	3764	8	0.5035
hsa-mir-5000	11	0.033935	0.13913	0.812753	3702	7	-1.2146	0.30336	0.64734	1.0	12715	4	-1.2146
KBTBD11	18	0.033981	0.17948	0.812753	3703	11	-3.0821	0.98575	0.99872	1.0	20509	3	-3.0821
hsa-mir-4673	12	0.034011	0.15256	0.812753	3704	5	-0.29491	0.39387	0.75	1.0	14468	4	-0.29491
MYNN	12	0.034011	0.15256	0.812753	3705	5	0.0020325	0.33272	0.69464	1.0	13306	5	0.0020325
ETNK2	12	0.034021	0.15256	0.812753	3706	8	-1.5654	0.88122	0.97467	1.0	19839	3	-1.5654
RIPK4	18	0.034041	0.17958	0.812753	3707	10	-1.7918	0.74639	0.95984	1.0	18839	4	-1.7918
TCF7L2	18	0.034061	0.17958	0.812753	3708	9	-0.401	0.37078	0.77481	1.0	14045	5	-0.401
TMCO3	18	0.034083	0.17958	0.812753	3709	5	0.5242	0.0068694	0.050261	0.975381	1005	10	0.5242
DHRS11	18	0.034083	0.17958	0.812753	3710	10	-4.9589	0.68989	0.94416	1.0	18313	6	-4.9589
TMBIM4	15	0.034092	0.17092	0.812753	3711	8	-0.61306	0.93193	0.99034	1.0	20174	2	-0.61306
SFTPA2	16	0.03411	0.17127	0.812753	3712	9	-4.9075	0.8279	0.97495	1.0	19465	3	-4.9075
ALG1	18	0.034123	0.1798	0.812753	3713	6	0.22427	0.13035	0.45998	1.0	7974	9	0.22427
COL25A1	13	0.034126	0.16051	0.812753	3714	8	-4.8075	0.8136	0.96446	1.0	19356	3	-4.8075
RIMBP2	18	0.034173	0.18001	0.812753	3715	10	-3.1873	0.20226	0.58527	1.0	10249	8	-3.1873
ANO3	7	0.034175	0.11407	0.812753	3716	5	-5.9309	0.5825	0.81534	1.0	17184	2	-5.9309
SAA1	15	0.034177	0.17094	0.812753	3717	3	0.27435	0.036878	0.18309	1.0	3505	7	0.27435
PCDHGA11	6	0.034184	0.11191	0.812753	3718	5	-3.5981	0.99166	0.99724	1.0	20559	0	-3.5981
hsa-mir-6732	12	0.034186	0.15258	0.812753	3719	6	-0.5839	0.80053	0.95441	1.0	19252	3	-0.5839
SLITRK5	16	0.034226	0.17127	0.812753	3720	8	-0.43604	0.48786	0.84698	1.0	15946	5	-0.43604
VGLL2	16	0.034226	0.17127	0.812753	3721	8	-0.14031	0.34168	0.73426	1.0	13508	7	-0.14031
hsa-let-7i	11	0.03423	0.14038	0.812753	3722	7	-0.9289	0.82577	0.95618	1.0	19438	3	-0.9289
SPAST	9	0.034237	0.13303	0.812753	3723	6	-4.8205	0.058183	0.2163	1.0	4763	3	-4.8205
KPNB1	9	0.034237	0.13303	0.812753	3724	6	-4.907	0.31057	0.63103	1.0	12856	2	-4.907
GSDMB	13	0.034244	0.16053	0.812753	3725	2	1.3763	0.0047604	0.03315	0.908854	765	8	1.3763
ISLR	17	0.034303	0.17784	0.812753	3726	8	0.10124	0.13366	0.45321	1.0	8097	6	0.10124
hsa-mir-7977	6	0.034329	0.11204	0.812753	3727	3	-2.7059	0.85718	0.91653	1.0	19697	1	-2.7059
RPLP2	8	0.034368	0.12668	0.812753	3728	6	-3.5074	0.35858	0.67252	1.0	13840	2	-3.5074
hsa-mir-6069	12	0.034373	0.15262	0.812753	3729	5	0.39872	0.19611	0.51646	1.0	10081	6	0.39872
DPH7	12	0.034412	0.15262	0.812753	3730	6	-0.2419	0.53544	0.85336	1.0	16579	4	-0.2419
hsa-mir-629	9	0.034425	0.1333	0.812753	3731	4	0.28996	0.10131	0.32198	1.0	6811	4	0.28996
PANX1	15	0.034427	0.17108	0.812753	3732	4	-0.050967	0.08857	0.34324	1.0	6250	6	-0.050967
TNFRSF25	15	0.034427	0.17108	0.812753	3733	6	-0.49474	0.43625	0.80052	1.0	15177	3	-0.49474
KCNAB2	16	0.034437	0.17159	0.812753	3734	9	-2.6613	0.13522	0.45781	1.0	8148	6	-2.6613
ARG1	16	0.034437	0.17159	0.812753	3735	8	-2.4028	0.22574	0.60246	1.0	10891	8	-2.4028
KRTAP24-1	16	0.034437	0.17167	0.812753	3736	8	-0.44141	0.25647	0.64464	1.0	11670	4	-0.44141
KCNMB1	18	0.034438	0.18371	0.812753	3737	12	-1.006	0.22256	0.61171	1.0	10802	4	-1.006
CLEC1B	13	0.03448	0.16068	0.812753	3738	5	0.2879	0.26572	0.62717	1.0	11890	6	0.2879
CDA	13	0.034518	0.16071	0.812753	3739	8	-4.8941	0.67608	0.91786	1.0	18165	1	-4.8941
TESC	13	0.034535	0.16071	0.812753	3740	5	0.21244	0.30225	0.66806	1.0	12690	5	0.21244
FGFR2	17	0.034545	0.17785	0.812753	3741	10	-0.89859	0.68499	0.93986	1.0	18259	3	-0.89859
ALG3	16	0.034546	0.17174	0.812753	3742	8	-0.5016	0.41782	0.80035	1.0	14878	4	-0.5016
SPN	13	0.034548	0.16071	0.812753	3743	9	-5.1294	0.71796	0.93245	1.0	18583	4	-5.1294
PRIM1	11	0.03458	0.14121	0.812753	3744	7	-4.755	0.49016	0.81201	1.0	15970	3	-4.755
STX17	11	0.03458	0.14121	0.812753	3745	8	-5.1412	0.79462	0.94647	1.0	19198	1	-5.1412
KRTAP5-11	11	0.03458	0.14121	0.812753	3746	7	-5.4043	0.38662	0.73134	1.0	14336	4	-5.4043
ZNF267	11	0.03458	0.14121	0.812753	3747	8	-4.8647	0.41037	0.75372	1.0	14763	2	-4.8647
TRMT112	11	0.03458	0.14121	0.812753	3748	7	-5.2096	0.62744	0.88425	1.0	17683	3	-5.2096
hsa-mir-6513	12	0.034582	0.15264	0.812753	3749	5	-0.004534	0.25817	0.60909	1.0	11711	5	-0.004534
CHRNG	18	0.034607	0.18383	0.812753	3750	10	-0.56571	0.79706	0.97154	1.0	19229	5	-0.56571
SMCR7	18	0.034638	0.18393	0.812753	3751	11	-0.53797	0.90038	0.98981	1.0	19970	4	-0.53797
DEFB126	17	0.03464	0.17785	0.812753	3752	8	-0.32129	0.53718	0.88239	1.0	16600	5	-0.32129
F5	15	0.034644	0.17141	0.812753	3753	9	-1.0128	0.4165	0.78803	1.0	14852	5	-1.0128
NR0B1	15	0.034653	0.17141	0.812753	3754	9	-4.7883	0.2502	0.61855	1.0	11515	4	-4.7883
RAD54L2	17	0.034719	0.17786	0.812753	3755	9	-0.76522	0.92337	0.99138	1.0	20123	4	-0.76522
FANCD2OS	17	0.034719	0.17786	0.812753	3756	9	-0.54336	0.0088908	0.06317	1.0	1222	5	-0.54336
SLC5A10	17	0.034757	0.17786	0.812753	3757	10	-4.8647	0.20603	0.579	1.0	10358	3	-4.8647
ALAS2	18	0.034788	0.18492	0.812753	3758	8	-0.27191	0.11628	0.43773	1.0	7439	6	-0.27191
NR1I2	18	0.034813	0.18492	0.812753	3759	6	0.23132	0.11176	0.41994	1.0	7249	8	0.23132
FZD8	16	0.034845	0.17191	0.812753	3760	7	-0.1409	0.47905	0.84135	1.0	15810	6	-0.1409
VPS39	18	0.034847	0.18494	0.812753	3761	10	-1.3182	0.31088	0.71431	1.0	12865	6	-1.3182
AARS2	18	0.034847	0.18494	0.812753	3762	6	0.48007	0.057512	0.2671	1.0	4725	10	0.48007
NRDE2	17	0.034856	0.17787	0.812753	3763	9	-0.94273	0.64702	0.92751	1.0	17862	5	-0.94273
PRICKLE3	18	0.034867	0.18495	0.812753	3764	10	-3.3346	0.66792	0.9374	1.0	18082	5	-3.3346
TOMM20	4	0.034882	0.10348	0.812753	3765	3	-6.0459	0.92921	0.95548	1.0	20153	0	-6.0459
CDC16	14	0.034891	0.17041	0.812753	3766	8	-5.045	0.37123	0.74313	1.0	14051	6	-5.045
REG1A	16	0.034936	0.17215	0.812753	3767	6	-0.27554	0.1309	0.45116	1.0	7992	6	-0.27554
IRAK4	16	0.034936	0.17215	0.812753	3768	7	-0.34219	0.95743	0.99476	1.0	20334	3	-0.34219
hsa-mir-378b	11	0.034954	0.14126	0.812753	3769	8	-2.3229	0.92827	0.98194	1.0	20149	2	-2.3229
NTSR2	18	0.034955	0.18499	0.812753	3770	11	-0.85889	0.23892	0.64008	1.0	11246	4	-0.85889
DCXR	14	0.034962	0.17042	0.812753	3771	7	-0.069416	0.076911	0.30163	1.0	5729	6	-0.069416
hsa-mir-339	12	0.034971	0.15276	0.812753	3772	7	-1.1187	0.2557	0.60651	1.0	11652	4	-1.1187
DEAF1	18	0.035017	0.18499	0.812753	3773	9	-0.49854	0.61097	0.91959	1.0	17525	4	-0.49854
PGLYRP4	18	0.035032	0.18499	0.812753	3774	9	-0.28952	0.10579	0.40415	1.0	7008	8	-0.28952
NDUFA12	13	0.035042	0.16169	0.812753	3775	5	0.15063	0.23014	0.58186	1.0	11018	6	0.15063
FZD1	18	0.035042	0.18507	0.812753	3776	8	-0.12647	0.48984	0.85579	1.0	15967	5	-0.12647
MS4A5	13	0.03505	0.1617	0.812753	3777	6	0.33512	0.051279	0.22459	1.0	4390	6	0.33512
NKX6-1	14	0.035092	0.17047	0.812753	3778	7	-2.4321	0.24402	0.60866	1.0	11360	6	-2.4321
SCUBE3	17	0.035092	0.17807	0.812753	3779	9	-0.42214	0.98157	0.9981	1.0	20480	3	-0.42214
GJB6	17	0.035092	0.17807	0.812753	3780	8	-0.40806	0.50466	0.86336	1.0	16154	5	-0.40806
ZDHHC12	13	0.035098	0.16171	0.812753	3781	7	-5.3421	0.68429	0.92095	1.0	18250	4	-5.3421
ANGPT2	13	0.035098	0.16171	0.812753	3782	7	-5.3421	0.83823	0.96935	1.0	19551	3	-5.3421
YAF2	15	0.035188	0.17202	0.812753	3783	8	-0.53812	0.18285	0.53154	1.0	9690	6	-0.53812
GPAM	12	0.035189	0.15278	0.812753	3784	7	-5.165	0.48264	0.81733	1.0	15871	4	-5.165
UBE2Q2	12	0.035189	0.15278	0.812753	3785	7	-5.165	0.027966	0.13319	1.0	2885	3	-5.165
IRAK2	11	0.035192	0.14136	0.812753	3786	8	-1.1929	0.87028	0.97066	1.0	19773	2	-1.1929
HNRNPUL1	18	0.035209	0.18521	0.812753	3787	8	0.39232	0.06574	0.29751	1.0	5177	9	0.39232
PRPF38B	9	0.035213	0.13452	0.812753	3788	6	-4.8581	0.44067	0.75193	1.0	15231	2	-4.8581
FAM107B	15	0.035248	0.17204	0.812753	3789	7	0.11257	0.056845	0.25679	1.0	4698	6	0.11257
DOK5	16	0.035259	0.1755	0.812753	3790	10	-4.9101	0.15658	0.49456	1.0	8865	6	-4.9101
LINGO1	17	0.035279	0.17836	0.812753	3791	3	0.36194	0.06053	0.27484	1.0	4890	10	0.36194
TOX	14	0.035292	0.17051	0.812753	3792	7	-0.2167	0.096666	0.35658	1.0	6620	6	-0.2167
PHPT1	15	0.035323	0.17208	0.812753	3793	10	-5.2096	0.029653	0.15705	1.0	2999	4	-5.2096
POLR3A	12	0.03534	0.15278	0.812753	3794	8	-3.2076	0.53202	0.84991	1.0	16539	3	-3.2076
HCN2	17	0.035341	0.17838	0.812753	3795	8	-0.10471	0.34064	0.74591	1.0	13476	4	-0.10471
CES3	18	0.035351	0.18531	0.812753	3796	9	-2.4291	0.80384	0.97273	1.0	19279	5	-2.4291
RSPH9	16	0.035375	0.17567	0.812753	3797	7	0.0070851	0.17955	0.5291	1.0	9591	7	0.0070851
CTSL2	10	0.035397	0.13837	0.812753	3798	5	-2.9981	0.88491	0.96753	1.0	19862	2	-2.9981
CROT	13	0.035398	0.16211	0.812753	3799	8	-5.0446	0.48785	0.82535	1.0	15945	3	-5.0446
OR51E2	18	0.035404	0.18533	0.812753	3800	4	0.21802	0.29449	0.69768	1.0	12527	8	0.21802
SRSF7	10	0.035444	0.13837	0.812753	3801	6	-5.0894	0.18029	0.47177	1.0	9616	4	-5.0894
CCDC73	6	0.035486	0.11573	0.812753	3802	5	-3.1778	0.98695	0.99407	1.0	20513	0	-3.1778
DDHD1	10	0.035496	0.13837	0.812753	3803	3	0.35267	0.0027317	0.016855	0.825153	496	4	0.35267
CAPZA1	11	0.03555	0.14207	0.812753	3804	8	-5.0002	0.079395	0.29446	1.0	5844	3	-5.0002
SESN3	17	0.035562	0.17839	0.812753	3805	7	0.28822	0.13142	0.44948	1.0	8011	8	0.28822
MAP10	17	0.035563	0.17847	0.812753	3806	9	-0.57591	0.10425	0.39285	1.0	6950	4	-0.57591
LRTOMT	16	0.035569	0.17569	0.812753	3807	9	-3.1395	0.090302	0.35418	1.0	6335	6	-3.1395
LIN28A	18	0.035584	0.18636	0.812753	3808	5	0.74324	0.0042976	0.034369	0.908854	713	13	0.74324
SERPINE3	17	0.035589	0.17855	0.812753	3809	9	-0.55222	0.010982	0.077541	1.0	1429	7	-0.55222
COX7A2L	16	0.035609	0.17736	0.812753	3810	7	0.05794	0.089359	0.35189	1.0	6289	6	0.05794
hsa-mir-4728	8	0.035629	0.12699	0.812753	3811	6	-3.1863	0.02757	0.11351	1.0	2860	2	-3.1863
EXOC4	18	0.035631	0.18636	0.812753	3812	8	0.087361	0.32476	0.73029	1.0	13157	8	0.087361
IMPG2	9	0.035637	0.13524	0.812753	3813	7	-1.4225	0.71591	0.90629	1.0	18566	2	-1.4225
TMEM5	15	0.035652	0.17574	0.812753	3814	8	-4.8205	0.1312	0.43858	1.0	8003	5	-4.8205
KLHL24	18	0.035659	0.18636	0.812753	3815	9	-2.4479	0.22051	0.60833	1.0	10749	7	-2.4479
PC	18	0.035659	0.18636	0.812753	3816	8	0.28537	0.024954	0.14268	1.0	2662	9	0.28537
SNRPD1	3	0.03567	0.082286	0.812753	3817	3	-5.3802	0.96433	0.99424	1.0	20371	0	-5.3802
NID2	13	0.035711	0.16229	0.812753	3818	9	-0.82027	0.18199	0.51273	1.0	9664	4	-0.82027
SRSF3	8	0.035714	0.12705	0.812753	3819	5	-5.4802	0.033136	0.13616	1.0	3248	3	-5.4802
CD163L1	13	0.035715	0.1623	0.812753	3820	8	-0.85456	0.88221	0.97776	1.0	19848	3	-0.85456
ATP7B	13	0.035715	0.1623	0.812753	3821	8	-5.3105	0.068793	0.27766	1.0	5337	4	-5.3105
WDR6	13	0.035717	0.16232	0.812753	3822	7	-0.66798	0.38527	0.75122	1.0	14303	5	-0.66798
GRM7	16	0.03573	0.17903	0.812753	3823	7	0.25587	0.046597	0.22725	1.0	4105	8	0.25587
RGS7BP	14	0.035749	0.17061	0.812753	3824	8	-5.021	0.37005	0.74144	1.0	14031	3	-5.021
AMMECR1L	14	0.035749	0.17061	0.812753	3825	8	-5.2028	0.0806	0.31372	1.0	5908	5	-5.2028
COG7	14	0.035749	0.17061	0.812753	3826	8	-5.1012	0.14739	0.46585	1.0	8568	4	-5.1012
ARL8A	18	0.03577	0.18642	0.812753	3827	6	0.27706	0.018681	0.11575	1.0	2140	8	0.27706
HOMER1	18	0.035806	0.18642	0.812753	3828	6	0.17932	0.12053	0.44339	1.0	7622	9	0.17932
SOD3	18	0.035806	0.18642	0.812753	3829	11	-0.62811	0.5429	0.88679	1.0	16679	6	-0.62811
RBMS3	13	0.035823	0.16234	0.812753	3830	7	-2.0761	0.03594	0.1758	1.0	3444	5	-2.0761
FOXL1	15	0.035843	0.17584	0.812753	3831	9	-1.3764	0.36329	0.75271	1.0	13917	3	-1.3764
OR4Q3	12	0.035847	0.15326	0.812753	3832	7	-5.3333	0.29299	0.65439	1.0	12498	4	-5.3333
FGG	17	0.035849	0.18091	0.812753	3833	9	-4.9544	0.14791	0.48595	1.0	8579	6	-4.9544
TMEM2	18	0.035888	0.18645	0.812753	3834	4	0.3362	0.18349	0.55073	1.0	9705	9	0.3362
PCP2	18	0.035888	0.18645	0.812753	3835	8	-0.039294	0.39334	0.79621	1.0	14459	8	-0.039294
ZBTB41	18	0.03589	0.18645	0.812753	3836	7	-0.026909	0.022998	0.13668	1.0	2493	8	-0.026909
P4HTM	14	0.035926	0.17076	0.812753	3837	7	-0.44184	0.56619	0.87884	1.0	16977	4	-0.44184
OR2K2	18	0.035941	0.18645	0.812753	3838	6	0.64153	0.025344	0.14406	1.0	2699	10	0.64153
SPDYE2B	3	0.035945	0.082286	0.812753	3839	3	-4.505	0.96406	0.99424	1.0	20369	0	-4.505
TATDN1	5	0.035946	0.10905	0.812753	3840	4	-4.8941	0.78649	0.86162	1.0	19141	1	-4.8941
ABCG4	17	0.035947	0.18092	0.812753	3841	9	-0.72456	0.7374	0.95535	1.0	18769	4	-0.72456
IER3IP1	17	0.035947	0.18092	0.812753	3842	7	0.023557	0.36167	0.76117	1.0	13884	7	0.023557
FAM104B	12	0.035994	0.15328	0.812753	3843	8	-3.3258	0.54203	0.85669	1.0	16664	4	-3.3258
IL1B	18	0.03601	0.19009	0.812753	3844	11	-0.72044	0.86071	0.98366	1.0	19726	4	-0.72044
SIRT1	12	0.036014	0.15328	0.812753	3845	8	-4.9459	0.81794	0.95939	1.0	19393	3	-4.9459
CEP164	18	0.036021	0.19009	0.812753	3846	11	-0.93839	0.63411	0.92665	1.0	17735	4	-0.93839
UBE4A	13	0.036076	0.163	0.812753	3847	6	-0.37728	0.68757	0.92195	1.0	18291	3	-0.37728
DDRGK1	14	0.03608	0.17125	0.812753	3848	5	-0.25947	0.79559	0.95922	1.0	19213	4	-0.25947
UQCRQ	11	0.036094	0.14533	0.812753	3849	8	-5.1048	0.45034	0.78935	1.0	15370	2	-5.1048
hsa-mir-634	11	0.036094	0.14533	0.812753	3850	7	-5.1767	0.65696	0.89791	1.0	17973	4	-5.1767
ABL2	16	0.036102	0.17934	0.812753	3851	6	-0.187	0.60251	0.90721	1.0	17418	6	-0.187
C19orf67	16	0.036102	0.17934	0.812753	3852	6	0.010245	0.60628	0.90853	1.0	17470	5	0.010245
